TweetID,HandLabel,AnnotatorID
514280118055743488,Neutral,78
514280159981993985,Neutral,80
514280239695167488,Positive,77
514280269034299392,Neutral,81
514280273244999680,Negative,77
514280277409943552,Negative,79
514280357110484992,Negative,82
514280378094219265,Negative,77
514280499737399296,Positive,80
514280550061080577,Negative,82
514280608781328384,Negative,77
514280608789708800,Neutral,77
514280608789708800,Neutral,80
514280642347933696,Positive,80
514280738787954688,Negative,77
514280772367175680,Neutral,79
514280810086928387,Negative,80
514280868819779584,Neutral,78
514280893989400578,Neutral,80
514280906568523776,Negative,77
514280910762815488,Neutral,80
514280910762815488,Neutral,81
514280973698351104,Negative,82
514281028207128576,Negative,82
514281032401821696,Positive,82
514281032401821696,Positive,77
514281049191628801,Positive,80
514281053390131200,Neutral,77
514281070142193664,Positive,80
514281233728409600,Neutral,79
514281258911027200,Neutral,80
514281258911027200,Positive,80
514281267282472960,Negative,78
514281309212909568,Positive,80
514281518957481985,Neutral,81
514281556689833984,Neutral,77
514281586041159680,Neutral,79
514281674146734080,Negative,82
514281682510155776,Negative,77
514281686713262080,Positive,77
514281686713262080,Neutral,80
514281703494262784,Neutral,82
514281703507243008,Positive,82
514281707684372480,Neutral,80
514281711862292480,Positive,77
514281749648404480,Neutral,80
514281783182258176,Positive,80
514281783182258176,Positive,79
514281808347660288,Positive,80
514281862869835777,Neutral,78
514281879655432192,Negative,80
514281879655432192,Negative,80
514281879672217601,Positive,77
514281917399576576,Negative,81
514282047410823169,Negative,77
514282060001714176,Negative,79
514282064200228866,Positive,82
514282257159573504,Neutral,80
514282408137732096,Neutral,82
514282513011728384,Negative,82
514282663973494784,Neutral,77
514282663973494784,Neutral,77
514282726913224705,Positive,80
514282739466371073,Neutral,77
514282877908168704,Positive,80
514282877908168704,Positive,80
514282928218845184,Neutral,78
514282945012850688,Neutral,80
514283041490227201,Neutral,77
514283041490227201,Neutral,80
514283054047567872,Positive,81
514283091821854720,Neutral,77
514283133756133377,Negative,77
514283133756133377,Negative,79
514283175682797568,Negative,80
514283175682797568,Positive,82
514283205047115776,Positive,77
514283226009853954,Negative,82
514283247015313408,Negative,82
514283263771561984,Neutral,80
514283263771561984,Neutral,80
514283309908885505,Neutral,77
514283314103218176,Neutral,77
514283314103218176,Neutral,80
514283335091122176,Positive,80
514283335091122176,Neutral,77
514283377025769472,Positive,79
514283385401798656,Positive,80
514283439953301504,Negative,80
514283523805835264,Neutral,80
514283523805835264,Negative,81
514283628663042048,Negative,77
514283641258913792,Negative,79
514283716739620866,Positive,82
514283796448153600,Positive,77
514283838395416578,Neutral,80
514283863565410304,Neutral,82
514283934847213568,Neutral,82
514284027134496768,Negative,80
514284027134894080,Positive,77
514284027134894080,Positive,77
514284027147059200,Neutral,80
514284056507609088,Neutral,77
514284073289015296,Negative,79
514284157175074816,Negative,80
514284257804423168,Positive,78
514284257804423168,Positive,80
514284266214404096,Positive,80
514284337500405762,Neutral,77
514284354311163904,Neutral,81
514284421391065088,Positive,77
514284438197661697,Negative,79
514284463334096896,Negative,82
514284492702228480,Negative,77
514284559832449025,Positive,80
514284589180022784,Negative,82
514284597572816897,Negative,82
514284694016253952,Negative,77
514284698219347968,Negative,80
514284744360476672,Neutral,77
514284773724782592,Positive,79
514284824065245184,Positive,78
514284824065245184,Positive,77
514284895351611392,Neutral,77
514284895351611392,Neutral,80
514285079888027649,Positive,81
514285079888027649,Positive,80
514285205746503680,Neutral,77
514285348323880960,Negative,79
514285390287478785,Negative,82
514285440627920896,Neutral,77
514285440627920896,Neutral,77
514285474165575680,Negative,80
514285495145492480,Neutral,82
514285516117008384,Positive,82
514285532902617088,Positive,80
514285671306256384,Neutral,80
514285671306256384,Negative,80
514285709046599681,Positive,77
514285738397929473,Negative,79
514285851640344576,Negative,80
514285864261025792,Positive,78
514286052996288512,Neutral,80
514286052996288512,Positive,77
514286107513856001,Negative,81
514286136878170112,Negative,77
514286191407923201,Neutral,79
514286241731575808,Negative,82
514286245917114368,Positive,77
514286245917114368,Neutral,77
514286258520993792,Neutral,82
514286313013387264,Negative,82
514286313013387264,Neutral,80
514286338187595776,Positive,77
514286363382796288,Neutral,80
514286367539752960,Neutral,77
514286422098857984,Negative,79
514286568887316480,Neutral,80
514286568887316480,Neutral,80
514286602437160960,Neutral,78
514286636008738816,Neutral,77
514286640169119745,Neutral,81
514286698897752064,Negative,77
514286698918727680,Negative,79
514286958948798465,Negative,80
514287005103296512,Negative,82
514287005103296512,Negative,80
514287147709640704,Negative,82
514287151903559682,Negative,80
514287189648474114,Neutral,77
514287189648474114,Neutral,80
514287202235604992,Negative,80
514287252546273281,Negative,77
514287344845742080,Negative,79
514287344845742080,Neutral,77
514287365804679168,Neutral,80
514287365804679168,Neutral,80
514287382581899264,Neutral,80
514287382581899264,Negative,78
514287403553808384,Positive,80
514287407727120384,Neutral,77
514287407727120384,Negative,77
514287411946590208,Neutral,81
514287579727151104,Positive,80
514287579727151104,Neutral,79
514287596487192576,Neutral,82
514287621640822784,Negative,77
514287646823440384,Neutral,80
514287651013545984,Negative,82
514287789442363392,Negative,82
514287906869878784,Neutral,77
514287932031504385,Positive,80
514287936222019585,Neutral,77
514287948821307392,Neutral,79
514287957210333184,Negative,80
514287982354767872,Negative,78
514287990768537601,Negative,80
514288095613968386,Negative,81
514288145957789696,Positive,77
514288145957789696,Positive,77
514288213070852096,Positive,79
514288213070852096,Positive,80
514288238215696384,Negative,82
514288280163332096,Neutral,77
514288296919175168,Positive,80
514288343090085888,Negative,82
514288414372691968,Negative,82
514288460510007296,Neutral,80
514288536028078081,Positive,77
514288598922059776,Negative,80
514288649278849025,Positive,77
514288808645234688,Neutral,79
514288821245345793,Neutral,78
514288972202524674,Positive,77
514288976425783296,Neutral,77
514288993195008001,Negative,81
514288997401513984,Positive,77
514289009959661568,Positive,80
514289009959661568,Positive,79
514289077089497088,Positive,82
514289299378819072,Neutral,80
514289408418136064,Neutral,82
514289479742660608,Positive,82
514289597174386688,Neutral,80
514289836258127872,Neutral,77
514289836258127872,Neutral,77
514290004034854913,Neutral,77
514290004034854913,Neutral,80
514290025010184192,Neutral,79
514290163388661760,Neutral,80
514290167591751680,Neutral,78
514290222113112065,Positive,80
514290549268807681,Negative,77
514290616402849792,Neutral,81
514290628964794368,Neutral,79
514290683507920896,Neutral,82
514290712847056896,Positive,77
514290738033860608,Negative,80
514290821903163392,Negative,82
514290880636006400,Positive,77
514290960319406081,Neutral,80
514290998051348480,Neutral,77
514291065176612864,Neutral,79
514291157443297280,Positive,80
514291178431184896,Negative,78
514291195212595201,Positive,80
514291245519482880,Positive,80
514291245519482880,Positive,77
514291295846924288,Neutral,81
514291421709602817,Positive,77
514291421709602817,Positive,80
514291463635881984,Negative,82
514291467850768386,Neutral,77
514291803361538048,Positive,82
514291836911763456,Negative,82
514291845333913600,Neutral,80
514291899864080384,Negative,77
514292055028150272,Positive,77
514292117967872001,Positive,79
514292126319120384,Negative,80
514292289922166784,Negative,80
514292294091292672,Neutral,77
514292361233723392,Negative,81
514292407362277376,Positive,77
514292415738675200,Neutral,82
514292474450546688,Neutral,77
514292554175500288,Positive,82
514292608689258496,Positive,80
514292608689258496,Positive,82
514292742881832960,Neutral,77
514292810024235008,Positive,77
514293015511191552,Neutral,78
514293070049722368,Neutral,80
514293103621312512,Positive,77
514293153927815168,Neutral,77
514293216862932993,Positive,82
514293229454639104,Positive,77
514293262996500480,Negative,82
514293304956309504,Neutral,82
514293384630906880,Neutral,80
514293401395929088,Positive,77
514293434975137792,Neutral,80
514293468504788992,Positive,77
514293468504788992,Positive,77
514293556601970688,Neutral,79
514293690815496192,Neutral,80
514293732758536192,Neutral,78
514293749527367680,Neutral,77
514293850202832896,Neutral,81
514293908931493888,Neutral,77
514293938291634176,Neutral,80
514293946651246592,Neutral,80
514293946651246592,Negative,82
514293976031952896,Positive,77
514293980230844417,Negative,80
514294051529830400,Neutral,82
514294131209035776,Negative,82
514294215098908672,Positive,80
514294227669626880,Negative,77
514294231859343360,Negative,79
514294449963565056,Positive,80
514294571615154176,Negative,77
514294588387770368,Positive,81
514294642901127168,Positive,77
514294810681671680,Neutral,77
514294810681671680,Negative,82
514294819091263490,Negative,77
514294865237004288,Positive,80
514294894580350976,Positive,80
514294907159449600,Positive,82
514294928139386880,Neutral,80
514294961681219584,Neutral,77
514295032975982592,Neutral,80
514295032975982592,Neutral,77
514295062369296384,Positive,77
514295070745710592,Positive,79
514295070745710592,Positive,80
514295116861681665,Negative,78
514295188177825792,Negative,77
514295230120886272,Negative,77
514295230120886272,Negative,81
514295288824332289,Positive,77
514295318213828608,Neutral,79
514295431430668288,Positive,77
514295431430668288,Positive,80
514295473411481600,Neutral,80
514295733428555776,Neutral,80
514295779574296576,Neutral,77
514295917973737472,Neutral,77
514295917973737472,Positive,80
514295955727065088,Positive,80
514295955735465984,Neutral,78
514296236749631489,Negative,81
514296236749631489,Negative,77
514296236749635584,Positive,77
514296316445196289,Positive,79
514296400352256002,Negative,82
514296521974489088,Positive,82
514296572281380864,Positive,82
514296656204816384,Neutral,80
514296660378521601,Neutral,77
514296668766744577,Negative,79
514296740086689792,Negative,80
514296740086689792,Neutral,80
514296761046036480,Neutral,77
514296807161999360,Neutral,81
514296807187578880,Positive,77
514296815575777280,Neutral,79
514296832344989697,Positive,77
514296832344989697,Neutral,82
514296979166216192,Positive,77
514296979166216192,Positive,80
514297172104212482,Neutral,82
514297172104212482,Neutral,80
514297214022455296,Positive,82
514297239184109568,Negative,77
514297411154370560,Neutral,80
514297486651822080,Neutral,77
514297524400967680,Neutral,77
514297524400967680,Negative,79
514297633448665088,Neutral,78
514297662816808960,Neutral,80
514297662816808960,Neutral,80
514297675416494081,Neutral,77
514297675416494081,Neutral,80
514297692176912385,Neutral,81
514297742495989760,Positive,77
514297859949068288,Negative,79
514297864131207169,Negative,82
514297998369910784,Negative,77
514298002564194304,Positive,80
514298019349798912,Neutral,82
514298212266835968,Negative,80
514298291979169792,Negative,77
514298296144101377,Negative,79
514298300334608384,Negative,80
514298392646664192,Positive,80
514298392646664192,Neutral,77
514298501698560001,Positive,77
514298640081248257,Negative,79
514298698801901568,Positive,82
514298698801901568,Neutral,80
514298874971033600,Positive,77
514298879160766464,Neutral,80
514298916926283776,Neutral,82
514299025969774592,Negative,82
514299101463076864,Negative,80
514299130831581184,Positive,77
514299143393923072,Positive,80
514299176947949568,Negative,79
514299185370529792,Positive,80
514299214730637312,Neutral,80
514299214730637312,Neutral,78
514299248276684800,Neutral,80
514299256665300992,Neutral,77
514299256665300992,Neutral,77
514299344741474304,Neutral,81
514299529303429120,Negative,79
514299546042896384,Neutral,82
514299575436578816,Neutral,80
514299663516958720,Neutral,80
514299663516958720,Negative,82
514299667706691585,Negative,82
514299726431141888,Positive,80
514299789337710592,Negative,77
514299789337710592,Neutral,77
514299869003919360,Negative,80
514299915174805504,Neutral,80
514299990642929664,Neutral,80
514299990642929664,Neutral,79
514299994858618880,Positive,80
514300061963255808,Positive,80
514300124865257473,Neutral,77
514300124865257473,Neutral,77
514300179399606273,Positive,81
514300238102675456,Positive,77
514300305219940352,Neutral,79
514300342994214912,Positive,82
514300397520158720,Negative,77
514300439446429696,Negative,80
514300510745427968,Negative,80
514300510745427968,Negative,82
514300535915044864,Negative,82
514300569465675777,Neutral,80
514300582061146112,Neutral,77
514300649157447681,Positive,80
514300737258397698,Negative,77
514300737258397698,Negative,80
514300795961872384,Neutral,80
514300858897801216,Neutral,78
514300946961424385,Negative,80
514300955350020096,Positive,77
514300984688799744,Neutral,81
514300984688799744,Neutral,77
514300993077796864,Positive,77
514300993077796864,Positive,80
514301244739821568,Negative,82
514301374792622080,Neutral,77
514301374792622080,Neutral,77
514301467059290112,Neutral,82
514301580297109504,Negative,80
514301580297109504,Negative,82
514301597090717696,Negative,80
514301655777435648,Negative,77
514301706125860864,Positive,80
514301706125860864,Positive,80
514301810987638784,Negative,77
514301840331386880,Positive,77
514301840331386880,Positive,79
514301844554674177,Neutral,80
514301869720895489,Neutral,78
514301953593966592,Positive,80
514302024905924608,Positive,80
514302205269405696,Negative,77
514302255571300352,Neutral,79
514302255571300352,Negative,80
514302427558731776,Positive,82
514302628885700608,Negative,82
514302716953513984,Neutral,80
514302754706055168,Negative,77
514302897295601664,Positive,80
514302930850050048,Negative,77
514302947627253760,Neutral,79
514303060886446080,Neutral,78
514303060886446080,Negative,77
514303182529638400,Neutral,80
514303211898163200,Neutral,77
514303446774972417,Positive,82
514303799096537088,Neutral,80
514303799096537088,Neutral,82
514303870403497984,Neutral,82
514304025580568576,Negative,80
514304025580568576,Negative,80
514304088511885312,Positive,77
514304096875327488,Neutral,79
514304361141268480,Negative,78
514304382079209472,Neutral,80
514304478577958913,Neutral,77
514304516330905600,Neutral,81
514304642122256384,Negative,77
514304688284389376,Neutral,79
514304763786457088,Neutral,82
514304797315321856,Neutral,80
514304797315321856,Positive,77
514304872842153984,Neutral,80
514305007035109376,Negative,82
514305132876812288,Positive,82
514305262917025792,Positive,77
514305288057659392,Positive,77
514305468403953664,Positive,77
514305657160216576,Negative,79
514305715872088064,Positive,80
514305875272814592,Positive,78
514305904641318912,Negative,80
514305980142985216,Positive,77
514306022073454594,Neutral,81
514306194044104704,Positive,77
514306303075049472,Neutral,79
514306307277324288,Neutral,82
514306353418866689,Negative,77
514306386965307392,Negative,80
514306525389545472,Negative,82
514306529588027392,Negative,82
514306642822057985,Neutral,80
514306705757204481,Negative,79
514306760279339008,Positive,80
514306810615169024,Neutral,78
514306823160360960,Negative,77
514306823160360960,Negative,80
514306827383623681,Neutral,77
514306886095863811,Positive,81
514306974175875072,Neutral,77
514307141927452672,Neutral,82
514307188081176578,Negative,80
514307225825705984,Neutral,82
514307263587028992,Neutral,82
514307276178751488,Negative,80
514307326497796096,Positive,80
514307360064798720,Neutral,80
514307418767884288,Neutral,80
514307418767884288,Neutral,77
514307477483945984,Neutral,78
514307494248579072,Positive,80
514307536229769216,Positive,77
514307708179456000,Negative,81
514307712377561088,Positive,79
514307838189920256,Neutral,82
514307838189920256,Neutral,80
514307863355727872,Neutral,77
514307926261907457,Negative,82
514307972437008385,Negative,82
514308039537872896,Neutral,80
514308039537872896,Neutral,77
514308102456619008,Positive,80
514308115018162176,Positive,80
514308144387072000,Neutral,77
514308144387072000,Neutral,77
514308173730414592,Neutral,79
514308173730414592,Negative,80
514308207297036288,Positive,80
514308211474567168,Neutral,78
514308333134954496,Neutral,77
514308337308295168,Positive,81
514308366681014272,Positive,77
514308526077116416,Neutral,79
514308572210290688,Negative,82
514308895175892993,Neutral,77
514308987420803072,Positive,77
514308987420803072,Positive,82
514308995809824768,Positive,82
514309000028901377,Neutral,80
514309016780931072,Neutral,80
514309188780965889,Negative,77
514309297812275200,Negative,79
514309356557328385,Positive,78
514309532697526272,Neutral,80
514309532697526272,Neutral,77
514309553668644865,Negative,81
514309620769120257,Negative,79
514309666927804418,Negative,82
514309729812623360,Positive,80
514309729812623360,Positive,77
514309734019899392,Negative,80
514309843075989504,Negative,82
514309947921027072,Neutral,82
514309952123334656,Positive,80
514309952123334656,Positive,77
514310090522771456,Negative,77
514310258320498688,Positive,79
514310438683549697,Negative,78
514310577079205888,Positive,80
514310681919635456,Neutral,81
514310744855171072,Negative,79
514310744855171072,Neutral,77
514310900061585408,Negative,80
514310946164973569,Negative,82
514311113954316288,Positive,82
514311126536835072,Positive,80
514311361430429697,Positive,80
514311399154016256,Neutral,77
514311415952588800,Neutral,79
514311495648550912,Neutral,78
514311743078940672,Negative,77
514311755682840577,Positive,77
514311755682840577,Positive,81
514311780852830209,Neutral,77
514311915065966592,Negative,82
514312066044547072,Neutral,77
514312166715822080,Neutral,82
514312426758483968,Negative,80
514312737157967872,Positive,80
514312892343017473,Neutral,77
514312892343017473,Neutral,80
514312967849246720,Neutral,79
514313072681697280,Negative,77
514313072681697280,Negative,77
514313076905377792,Neutral,78
514313269830750208,Positive,80
514313273999511553,Negative,77
514313273999511553,Negative,77
514313295004975104,Positive,77
514313366299361280,Negative,80
514313366299361280,Negative,79
514313391465193472,Negative,82
514313475359662080,Neutral,77
514313475359662080,Neutral,77
514313525657759744,Neutral,80
514313555051839488,Neutral,82
514313714405629952,Negative,80
514313982874632192,Positive,80
514314062537043968,Neutral,77
514314221928988673,Positive,80
514314221928988673,Neutral,79
514314242921869312,Neutral,77
514314242921869312,Neutral,77
514314322579705856,Neutral,78
514314347741736960,Negative,80
514314456810016768,Neutral,77
514314486174736384,Positive,81
514314486174736384,Neutral,77
514314536501772288,Neutral,77
514314674930974721,Negative,82
514315027227365376,Positive,82
514315090133516289,Neutral,82
514315161466060800,Neutral,80
514315333432537088,Positive,80
514315417322815489,Neutral,80
514315614438305793,Negative,77
514315790620037120,Positive,79
514315912246087680,Negative,78
514315954176950272,Positive,80
514316038083997697,Negative,80
514316038083997697,Negative,77
514316121948696576,Neutral,81
514316134544203777,Positive,77
514316239376642048,Neutral,79
514316574938132480,Neutral,77
514316612703621120,Neutral,82
514316621083463680,Negative,82
514316973401178112,Neutral,77
514316973401178112,Neutral,80
514317027906174976,Neutral,80
514317095023423488,Neutral,77
514317191488208896,Negative,78
514317266989490176,Negative,80
514317539627651072,Positive,77
514317581553922048,Neutral,81
514317581553922048,Positive,77
514317619303055360,Positive,77
514317908743569408,Neutral,77
514317942272847872,Negative,80
514318147793727488,Positive,82
514318399443582976,Neutral,82
514318424622002176,Positive,80
514318474941042689,Positive,80
514318596571291648,Negative,80
514318604972859393,Positive,77
514318718231261185,Positive,77
514318760166318080,Neutral,78
514319053762994177,Neutral,77
514319179592118272,Positive,81
514319318004531200,Negative,77
514319322224009216,Neutral,79
514319368339988481,Neutral,82
514319452226076673,Negative,80
514319452226076673,Positive,82
514319653553057792,Neutral,80
514319963947954176,Negative,77
514319963947954176,Negative,80
514319997473394688,Negative,77
514320072987267072,Neutral,79
514320140075556865,Positive,77
514320383370362880,Positive,78
514320479843151872,Negative,77
514320479843151872,Negative,80
514320752477487104,Negative,81
514320765047406592,Neutral,77
514320827978743808,Neutral,79
514320848946098176,Positive,77
514320848946098176,Positive,82
514320865706520576,Negative,77
514321029301153792,Negative,77
514321029301153792,Neutral,80
514321037677182977,Positive,82
514321062851407874,Negative,80
514321062851407874,Negative,82
514321079629000704,Positive,80
514321213846732800,Neutral,77
514321213846732800,Neutral,77
514321306125619200,Positive,79
514321348039282689,Positive,77
514321440347127808,Neutral,80
514321440347127808,Negative,78
514321520022138880,Neutral,81
514321574531710977,Neutral,77
514321662612099072,Neutral,79
514321704579907584,Neutral,82
514321767473881088,Positive,77
514321838785429504,Neutral,80
514322165928194048,Positive,77
514322258232614912,Negative,77
514322400813785088,Negative,79
514322648302493696,Neutral,78
514322778330497024,Positive,77
514322862199812097,Neutral,79
514322916709003264,Negative,82
514322941878599680,Positive,77
514323097064050689,Negative,80
514323097064050689,Neutral,80
514323168383614976,Positive,77
514323168383614976,Positive,82
514323306774675456,Neutral,80
514323399066529792,Neutral,77
514323415856316416,Negative,79
514323415856316416,Negative,77
514323520713920513,Negative,80
514323520713920513,Negative,77
514323533267484672,Neutral,78
514323533267484672,Neutral,77
514323566821904384,Neutral,80
514323772363399169,Negative,81
514323910762840064,Neutral,77
514323977880489984,Neutral,79
514324116279554049,Neutral,82
514324170814263296,Positive,77
514324267287478273,Positive,80
514324401492615169,Positive,77
514324586075545600,Neutral,80
514324728660508672,Negative,80
514324846088429569,Neutral,77
514325211022241793,Negative,77
514325328463147008,Positive,77
514325374587527169,Neutral,79
514325382993281024,Neutral,82
514325382993281024,Neutral,77
514325542372265984,Negative,77
514325542372265984,Negative,77
514325605286817792,Neutral,80
514325957595770880,Positive,82
514326104380014593,Negative,80
514326104380014593,Negative,80
514326112764444672,Negative,80
514326217651421184,Positive,77
514326498665189376,Neutral,79
514326528038281216,Neutral,77
514326528038281216,Neutral,77
514326544798322689,Neutral,78
514326590915108864,Neutral,80
514326590915108864,Positive,77
514326645453619200,Neutral,77
514326666445717504,Neutral,77
514326687384084480,Neutral,79
514326754505142272,Positive,82
514326754505142272,Negative,80
514326800629891072,Positive,77
514326955819167744,Neutral,80
514326985213222913,Negative,77
514326985213222913,Neutral,80
514327006180564992,Positive,77
514327190700580864,Positive,79
514327199089197056,Negative,77
514327224280162305,Negative,78
514327278797324288,Positive,77
514327303946371072,Neutral,81
514327492719439872,Neutral,77
514327756935405568,Positive,82
514327786312314880,Neutral,77
514327807288442880,Negative,80
514327819854565376,Neutral,80
514327828247367680,Negative,82
514327832441683968,Positive,80
514328025404817408,Negative,80
514328075736072192,Positive,77
514328260285841408,Negative,79
514328268661882880,Negative,77
514328323200393216,Neutral,78
514328474182762496,Positive,80
514328574858252289,Neutral,77
514328591614476288,Positive,77
514328591614476288,Positive,81
514328662913863680,Neutral,77
514328721621528576,Neutral,79
514328897781891073,Positive,82
514328906183094272,Positive,77
514328906183094272,Positive,80
514328918782799872,Neutral,80
514328956523143168,Neutral,80
514328985887854592,Negative,77
514328985887854592,Negative,82
514329082335854593,Neutral,77
514329178817445888,Positive,80
514329237558689792,Neutral,77
514329254322909184,Neutral,79
514329342407495680,Neutral,77
514329342407495680,Neutral,80
514329363371028482,Neutral,78
514329677960593408,Neutral,77
514329686344613888,Neutral,81
514329686344613888,Neutral,77
514329749238603776,Neutral,77
514329858281730049,Neutral,79
514329908613349376,Negative,82
514330059617107968,Neutral,77
514330122548445185,Neutral,80
514330206421934080,Neutral,82
514330340648058881,Neutral,77
514330495832686594,Negative,79
514330520977555457,Negative,77
514330525176066048,Neutral,78
514330600699101184,Positive,77
514330600699101184,Positive,80
514331187901640704,Neutral,77
514331187901640704,Neutral,80
514331347255848960,Negative,81
514331364062404608,Neutral,77
514331699585753088,Neutral,82
514331783471452161,Positive,77
514332114821873665,Neutral,82
514332135810138112,Neutral,80
514332186129223680,Neutral,80
514332257440374784,Neutral,79
514332421009838080,Positive,78
514332429411434497,Negative,80
514332433580572672,Negative,77
514332437799645186,Neutral,81
514332504887934976,Negative,80
514332504887934976,Negative,77
514332601382080512,Positive,77
514332601382080512,Positive,79
514332739768578048,Neutral,82
514332802708287488,Neutral,77
514332857213263873,Positive,82
514333008220794881,Neutral,80
514333029196521472,Negative,80
514333121458626560,Positive,77
514333222126501888,Neutral,79
514333331199393793,Neutral,77
514333356331630592,Neutral,78
514333356331630592,Negative,80
514333469607223296,Neutral,80
514333666705956864,Negative,77
514333729658273792,Neutral,81
514333779985321984,Negative,82
514333784158646272,Negative,77
514333842875092992,Neutral,77
514334283268231168,Neutral,80
514334283268231168,Neutral,77
514334404932820992,Neutral,80
514334417511120897,Positive,77
514334417511120897,Positive,77
514334606238031872,Positive,78
514334623007272961,Positive,80
514334652388360192,Positive,80
514334652388360192,Positive,77
514334748856958976,Positive,77
514334748856958976,Neutral,81
514334761431871488,Positive,80
514334807564623873,Positive,82
514334807564623873,Positive,80
514334849524453376,Positive,77
514334887277387776,Neutral,80
514334887277387776,Positive,77
514334983721209856,Negative,82
514334983721209856,Positive,77
514335239574126592,Negative,80
514335256359346176,Negative,80
514335289922170880,Positive,80
514335289922170880,Positive,77
514335336072499200,Positive,79
514335336072499200,Positive,77
514335373817040896,Neutral,77
514335373817040896,Neutral,78
514335394758787072,Neutral,80
514335642260865024,Neutral,80
514335642260865024,Neutral,80
514335721931276288,Negative,77
514335721931276288,Neutral,81
514335763874340864,Neutral,80
514335898108841986,Negative,82
514335898108841986,Negative,77
514335952634773504,Neutral,77
514336019747835904,Positive,82
514336124568080384,Negative,80
514336229434097664,Neutral,77
514336254629269504,Positive,77
514336401421127680,Negative,78
514336648876666881,Positive,80
514336778912661505,Positive,80
514336908907126785,Neutral,81
514336913134587904,Neutral,80
514337051538632704,Negative,79
514337051538632704,Negative,77
514337114448613377,Neutral,82
514337127019327488,Positive,77
514337189921292288,Neutral,80
514337311556141056,Negative,82
514337458394107905,Negative,80
514337684882747392,Neutral,80
514337907180437504,Positive,79
514338058179997696,Negative,77
514338200752766976,Positive,78
514338238530871296,Positive,80
514338406298836992,Neutral,81
514338414661869568,Neutral,77
514338481787502592,Negative,79
514338502738472960,Neutral,82
514338620178972672,Positive,77
514338620178972672,Positive,80
514338695676461056,Positive,80
514338796369096704,Neutral,82
514338808956194817,Neutral,80
514338897028202496,Neutral,80
514338901226708992,Neutral,80
514339001872830464,Positive,80
514339001872830464,Positive,79
514339048018935808,Neutral,77
514339106726629376,Positive,80
514339375153299456,Neutral,81
514339375178866688,Negative,80
514339542925836288,Neutral,82
514339547145330688,Neutral,77
514339643613921282,Neutral,80
514339660370161665,Negative,77
514339660370161665,Neutral,80
514339853308153857,Negative,82
514339853308153857,Positive,80
514340004316073984,Negative,80
514340138520829953,Positive,80
514340138550194176,Negative,77
514340251771236352,Positive,79
514340276929069056,Neutral,77
514340302119661569,Positive,78
514340306309754881,Neutral,77
514340306309754881,Neutral,80
514340474090700800,Neutral,80
514340792841031680,Positive,77
514340792841031680,Positive,79
514340927079321601,Positive,77
514340927079321601,Positive,77
514341006771122177,Neutral,80
514342374085234689,Neutral,79
514342785156001792,Neutral,77
514343020003885056,Neutral,80
514343020003885056,Neutral,78
514343116498042880,Positive,77
514343116498042880,Positive,80
514343225562103808,Neutral,80
514343305254293504,Positive,81
514343510758408192,Positive,79
514343531729944576,Negative,82
514343598855569409,Positive,80
514343733056139264,Negative,77
514343733056139264,Negative,82
514344160862543873,Negative,80
514344232195461120,Neutral,77
514344316055994368,Positive,79
514344378962169856,Neutral,77
514344576090259456,Positive,80
514344597074751488,Neutral,81
514344680952430592,Negative,80
514344915833454592,Negative,79
514345289160089600,Neutral,77
514345779872288770,Neutral,80
514345972822863872,Neutral,80
514346094440878080,Neutral,77
514346169942933504,Positive,79
514346203493175296,Negative,77
514346459333144576,Neutral,78
514346501297143809,Positive,80
514346580967575553,Neutral,80
514346715219255296,Positive,77
514346715219255296,Neutral,81
514346744570998785,Positive,80
514346929103204352,Neutral,79
514346945876606976,Neutral,77
514346945876606976,Neutral,82
514347474367299584,Negative,80
514347562451873792,Positive,77
514347763791065088,Negative,79
514348044809035776,Negative,77
514348153857114112,Neutral,78
514348179014553600,Neutral,80
514348246118838272,Neutral,80
514348267082366978,Positive,81
514348271280848896,Negative,80
514348501971787776,Negative,77
514348606854529024,Neutral,80
514348606854529024,Neutral,80
514348984308359168,Positive,80
514349009469988864,Positive,80
514349089170153472,Neutral,77
514349135311671296,Positive,77
514349135311671296,Neutral,79
514349374387007488,Negative,77
514349395345547265,Neutral,78
514349512815435776,Neutral,81
514349739312414720,Positive,80
514349751899136000,Neutral,79
514349877707669504,Negative,77
514349881901600769,Neutral,80
514350007731097600,Negative,80
514350011920838656,Neutral,82
514350267782156288,Positive,80
514350267790548992,Neutral,77
514350280360480768,Negative,79
514350452322738176,Neutral,77
514350452323135489,Neutral,80
514350913688178688,Neutral,80
514351064695730176,Neutral,77
514351064695730176,Positive,81
514351442191454208,Positive,80
514351442191454208,Positive,79
514351702221537280,Neutral,82
514351752557375488,Positive,77
514352029402402816,Neutral,80
514352071349260288,Neutral,80
514352394293878784,Positive,80
514352465597435904,Positive,77
514352536887635968,Neutral,77
514352817922768897,Neutral,78
514352952119554049,Positive,80
514353048593117184,Neutral,80
514353136681488384,Neutral,81
514353136681488384,Positive,77
514353161864114177,Neutral,80
514353237361979392,Positive,80
514353237361979392,Positive,79
514353249940283393,Neutral,77
514353312846852096,Neutral,80
514353312846852096,Negative,80
514353509982928896,Neutral,80
514353639981580288,Neutral,80
514353795191431168,Positive,77
514353795208187904,Negative,79
514354009092915200,Positive,78
514354134942642177,Positive,80
514354181075767296,Neutral,80
514354424329031680,Neutral,81
514354504033005568,Positive,80
514354571129282560,Negative,79
514354571129282560,Neutral,77
